Time,User,Action,Information
28/03/2020 15:25:00,52,Upload file,Delivery file
28/03/2020 15:25:00,52,Course view,Assignment
28/03/2020 15:25:00,52,Course view,Assignment
28/03/2020 15:20:00,162,Course view,Assignment
28/03/2020 15:18:00,162,Course view,Resource
28/03/2020 15:14:00,162,Course view,Assignment
28/03/2020 14:55:00,52,Course view,Resource
28/03/2020 14:55:00,52,Course view,Resource
28/03/2020 14:42:00,52,Course view,Resource
28/03/2020 14:42:00,52,Course view,Assignment
28/03/2020 14:41:00,52,Course view,Page
28/03/2020 14:21:00,200,Course view,Page
28/03/2020 14:19:00,200,Course view,Resource
28/03/2020 14:16:00,200,Course view,Resource
28/03/2020 14:16:00,200,Course view,Assignment
28/03/2020 13:09:00,36,Quiz view summary,Quiz
28/03/2020 13:09:00,36,Quiz close attempt,Quiz
28/03/2020 13:09:00,36,Quiz review,Quiz
28/03/2020 13:09:00,36,Quiz view,Quiz
28/03/2020 13:08:00,36,Quiz view,Quiz
28/03/2020 13:08:00,36,Quiz view,Quiz
28/03/2020 13:07:00,36,Quiz view,Quiz
28/03/2020 13:07:00,36,Quiz view,Quiz
28/03/2020 13:06:00,36,Quiz view,Quiz
28/03/2020 13:06:00,36,Quiz attempt,Quiz
28/03/2020 13:06:00,36,Course view,Assignment
28/03/2020 13:06:00,36,Course view,Quiz
28/03/2020 12:56:00,187,Course view,Page
28/03/2020 12:29:00,200,Course view,Resource
28/03/2020 12:29:00,200,Course view,Assignment
28/03/2020 12:23:00,200,Course view,Resource
28/03/2020 10:48:00,106,Course view,Resource
28/03/2020 10:48:00,106,Course view,Resource
28/03/2020 10:01:00,99,Course view,Resource
28/03/2020 10:00:00,99,Course view,Page
28/03/2020 08:52:00,142,Course view,Page
28/03/2020 06:03:00,152,Quiz view summary,Quiz
28/03/2020 06:03:00,152,Quiz close attempt,Quiz
28/03/2020 06:03:00,152,Quiz review,Quiz
28/03/2020 06:03:00,152,Quiz view,Quiz
28/03/2020 06:02:00,152,Quiz view,Quiz
28/03/2020 06:02:00,152,Quiz view,Quiz
28/03/2020 06:01:00,152,Quiz view,Quiz
28/03/2020 06:00:00,152,Quiz view,Quiz
28/03/2020 05:58:00,152,Quiz view,Quiz
28/03/2020 05:58:00,152,Quiz view,Quiz
28/03/2020 05:55:00,152,Quiz view,Quiz
28/03/2020 05:55:00,152,Quiz view,Quiz
28/03/2020 05:54:00,152,Quiz view,Quiz
28/03/2020 05:54:00,152,Quiz attempt,Quiz
28/03/2020 05:54:00,152,Course view,Quiz
28/03/2020 05:54:00,152,Quiz view summary,Quiz
28/03/2020 05:54:00,152,Quiz close attempt,Quiz
28/03/2020 05:54:00,152,Quiz review,Quiz
28/03/2020 05:54:00,152,Quiz view,Quiz
28/03/2020 05:52:00,152,Quiz view,Quiz
28/03/2020 05:52:00,152,Quiz view,Quiz
28/03/2020 05:49:00,152,Quiz view,Quiz
28/03/2020 05:49:00,152,Quiz view,Quiz
28/03/2020 05:45:00,152,Quiz view,Quiz
28/03/2020 05:45:00,152,Quiz view,Quiz
28/03/2020 05:41:00,152,Course view,Resource
28/03/2020 05:39:00,152,Quiz view,Quiz
28/03/2020 05:38:00,152,Quiz view,Quiz
28/03/2020 05:36:00,152,Quiz view,Quiz
28/03/2020 05:36:00,152,Quiz view,Quiz
28/03/2020 03:43:00,152,Quiz view,Quiz
28/03/2020 03:43:00,152,Quiz view,Quiz
28/03/2020 02:47:00,152,Quiz view,Quiz
28/03/2020 02:46:00,152,Quiz view,Quiz
28/03/2020 02:46:00,152,Quiz view,Quiz
28/03/2020 02:46:00,152,Course view,Quiz
28/03/2020 02:46:00,152,Course view,Quiz
28/03/2020 02:46:00,152,Course view,Quiz
27/03/2020 23:59:00,200,Course view,Resource
27/03/2020 23:58:00,152,Quiz view,Quiz
27/03/2020 23:57:00,152,Quiz view,Quiz
27/03/2020 23:56:00,152,Quiz view,Quiz
27/03/2020 23:56:00,152,Quiz view,Quiz
27/03/2020 23:53:00,152,Quiz view,Quiz
27/03/2020 23:53:00,152,Quiz view,Quiz
27/03/2020 23:51:00,152,Quiz view,Quiz
27/03/2020 23:51:00,152,Quiz view,Quiz
27/03/2020 23:51:00,152,Quiz view,Quiz
27/03/2020 23:51:00,152,Quiz view,Quiz
27/03/2020 23:50:00,152,Quiz view,Quiz
27/03/2020 23:50:00,152,Quiz view,Quiz
27/03/2020 23:50:00,152,Quiz view,Quiz
27/03/2020 23:50:00,152,Quiz view,Quiz
27/03/2020 23:50:00,152,Quiz view,Quiz
27/03/2020 23:50:00,152,Quiz view,Quiz
27/03/2020 23:48:00,152,Course view,Resource
27/03/2020 23:48:00,152,Quiz view,Quiz
27/03/2020 23:48:00,152,Course view,Resource
27/03/2020 23:46:00,152,Quiz view,Quiz
27/03/2020 23:46:00,152,Course view,Quiz
27/03/2020 22:33:00,152,Quiz view,Quiz
27/03/2020 22:33:00,152,Quiz view,Quiz
27/03/2020 22:33:00,152,Quiz view,Quiz
27/03/2020 22:33:00,152,Quiz view,Quiz
27/03/2020 22:33:00,152,Quiz view,Quiz
27/03/2020 22:32:00,152,Quiz view,Quiz
27/03/2020 22:31:00,152,Quiz view,Quiz
27/03/2020 22:31:00,152,Quiz attempt,Quiz
27/03/2020 22:31:00,152,Course view,Quiz
27/03/2020 21:27:00,152,Course view,Resource
27/03/2020 21:26:00,152,Course view,Resource
27/03/2020 21:24:00,152,Course view,Resource
27/03/2020 21:24:00,152,Course view,Resource
27/03/2020 21:24:00,152,Course view,Resource
27/03/2020 21:11:00,152,Course view,Resource
